lonnrot_id	teos_wikidata_id	teos_nimi	tekija_etunimi	tekija_sukunimi	pseudonyymi	tekija_wikidata_id	vuosi	kokoteksti_linkki	genre	kokoomateoksen nimi (jos ei alkuperäinen julkaisu)	Alunperin kokoomateoksessa
2179	na	Uhriliekki	Aarni	Kouta		Q5484482	1915	http://www.lonnrot.net/kirjat/2179.zip	lyriikka		
2188	na	Savoleasia rupatuksia	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1927	http://www.lonnrot.net/kirjat/2188.zip	pakinoita?		
2189	na	Juhannustulilla	Larin-Kyösti			Q5935909	1900	http://www.lonnrot.net/kirjat/2189.zip	draama		
2193	na	Kevään ajoilta	Samuli	Suomalainen	Samuli S.	Q6196881	1900	http://www.lonnrot.net/kirjat/2193.zip	pakinoita?		
2196	na	Kovalle ottaa	Edvin	Calamnius	Esko Virtala	Q11858758	1890	http://www.lonnrot.net/kirjat/2196.zip	romaani		
2201	na	Suuteita	Juho	Reijonen		Q6066966	1891	http://www.lonnrot.net/kirjat/2201.zip	novelleja		
2206	na	Kuningas Suomessa	Santeri	Ivalo		Q4200624	1919	http://www.lonnrot.net/kirjat/2206.zip	romaani		
2209	na	Esijän tarina	Larin-Kyösti			Q5935909	1901	http://www.lonnrot.net/kirjat/2209.zip	lyriikka		
2212	na	Lehtiviidan torppari	Eero	Järvinen		Q11856731	1893	http://www.lonnrot.net/kirjat/2212.zip	romaani		
2224	na	Pahkakuppi	Kalle	Kajander		Q11869388	1902	http://www.lonnrot.net/kirjat/2215.zip	novelleja		
2225	na	Karjalan kankahilta II	K.J. 	Juuti	Koito	Q17381230	1889	http://www.lonnrot.net/kirjat/2225.zip	novelleja		
2228	na	Ristilukki	Arvi	Järventaus		Q778378	1923	http://www.lonnrot.net/kirjat/2228.zip	lyriikka		
2230	na	Kurjuksen kulukusta pelastunna	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1912	http://www.lonnrot.net/kirjat/2230.zip	novelli		
2233	na	Kotipoluilta I	Emil	Lassinen		Q11857777	1896	http://www.lonnrot.net/kirjat/2233.zip	novelleja		
2234	na	Kotipoluilta II	Emil	Lassinen		Q11857777	1897	http://www.lonnrot.net/kirjat/2234.zip	novelleja		
2237	na	Kotipoluilta III	Emil	Lassinen		Q11857777	1897	http://www.lonnrot.net/kirjat/2237.zip	novelleja		
2238	na	Kotipoluilta IV	Emil	Lassinen		Q11857777	1898	http://www.lonnrot.net/kirjat/2238.zip	novelleja		
2241	na	Runopisareita	Lauri 	Soininen	Lauri Soini	Q6501438	1895	http://www.lonnrot.net/kirjat/2241.zip	lyriikka		
2242	na	Raijjaispussi	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1933	http://www.lonnrot.net/kirjat/2242.zip	pakinoita		
2243	na	Rakkaus on nopeampi Piiroisen pässiäkin	Ilmari	Kivinen	Tiitus	Q17381683	1920	http://www.lonnrot.net/kirjat/2243.zip	novelli		
2246	na	Tuokkosrieskoo ja palanapaeneita	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1929	http://www.lonnrot.net/kirjat/2246.zip	novelleja		
2249	na	Syvistä hetteistä	Marja	Salmela		Q18688604	1910	http://www.lonnrot.net/kirjat/2249.zip	novelleja		
2251	na	Eduskuntalaisten koulu	Jalmari	Finne		Q4907669	1910	http://www.lonnrot.net/kirjat/2251.zip	draama		
2254	na	Saaressa	Lauri 	Soininen	Lauri Soini	Q6501438	1896	http://www.lonnrot.net/kirjat/2254.zip	romaani		
2255	na	Peräkartanon ylioppilas	K(aarlo) (A)ugust	Järvi		Q11868566	1893	http://www.lonnrot.net/kirjat/2255.zip	romaani		
2260	na	Savolainen soittaja	Kauppis-Heikki			Q5486613	1915	http://www.lonnrot.net/kirjat/2260.zip	romaani		
2261	na	Kuopus ja muita kertomuksia	Hilda	Tihlä	Riikka Alho	Q17384249	1910	http://www.lonnrot.net/kirjat/2261.zip	novelleja		
2265	na	Ilman vaan aikojaan	Kaarlo	Tiihonen	K-o H-o	Q17380745	1908	http://www.lonnrot.net/kirjat/2265.zip	novelleja		
2266	na	Aaro	Lauri 	Soininen	Lauri Soini	Q6501438	1897	http://www.lonnrot.net/kirjat/2266.zip	romaani		
2269	na	Kohtaus kuntakokouksessa	Vihtori	Lähde		Q11867449	1904	http://www.lonnrot.net/kirjat/2269.zip	draama		
2270	na	Keisaririkos	Santeri	Alkio		Q2319774	1923	http://www.lonnrot.net/kirjat/2270.zip	romaani		
2272	na	Juhannuksena	Selma	Anttila		Q11892917	1920	http://www.lonnrot.net/kirjat/2272.zip	draama		
2273	na	Kellastuneita lehtiä	Larin-Kyösti			Q5935909	1903	http://www.lonnrot.net/kirjat/2273.zip	lyriikka		
2278	na	Unta ja totta	Larin-Kyösti			Q5935909	1901	http://www.lonnrot.net/kirjat/2278.zip	lyriikka		
2280	na	Vanhan partiomiehen unelma	Santeri	Ivalo		Q4200624	1917	http://www.lonnrot.net/kirjat/2280.zip	romaani		
2281	na	Kuisma ja Helinä	Larin-Kyösti			Q5935909	1902	http://www.lonnrot.net/kirjat/2281.zip	draama		
2286	na	Onnen arkku	Ilmari	Jäämaa		Q17381293	1928	http://www.lonnrot.net/kirjat/2286.zip	romaani		
2287	na	Me	Jalmari	Finne		Q4907669	1908	http://www.lonnrot.net/kirjat/2287.zip	draama		
2288	na	Puoli-luonne	K(aarlo) (A)ugust	Järvi		Q11868566	1897	http://www.lonnrot.net/kirjat/2288.zip	romaani		
2289	na	Hra. Kenonen, hänen elämänsä ja mielipiteensä	Ilmari	Kivinen	Tiitus	Q17381683	1917	http://www.lonnrot.net/kirjat/2289.zip	pakina		
2290	na	Hra Kenosen harha-askel	Ilmari	Kivinen	Tiitus	Q17381683	1922	http://www.lonnrot.net/kirjat/2290.zip	pakina		
2292	na	Hänen poikansa	Erkki	Kivijärvi		Q11858332	1923	http://www.lonnrot.net/kirjat/2292.zip	draama		
2293	na	Rämeen Paavo	na	 na	Juuso	na	1889	http://www.lonnrot.net/kirjat/2293.zip	novelleja		
2294	na	Koivikossa I	Irene	Mendelin		Q11865009	1893	http://www.lonnrot.net/kirjat/2294.zip	lyriikka		
2295	na	Koivikossa II	Irene	Mendelin		Q11865009	1899	http://www.lonnrot.net/kirjat/2295.zip	lyriikka		
2297	na	Herra Kenonen matkoilla	Ilmari	Kivinen	Tiitus	Q17381683	1923	http://www.lonnrot.net/kirjat/2297.zip	pakina		
2298	na	Vanha keino parempi kuin pussillinen uusia	Ilmari	Kivinen	Tiitus	Q17381683	1926	http://www.lonnrot.net/kirjat/2298.zip	pakina		
2299	na	Herra "valtuusmies"	Larin-Kyösti			Q5935909	1904	http://www.lonnrot.net/kirjat/2299.zip	draama		
2300	na	Pitkäjärveläiset	Jalmari	Finne		Q4907669	1923	http://www.lonnrot.net/kirjat/2300.zip	draama		
2301	na	Savon saloilta	Lauri 	Soininen	Lauri Soini	Q6501438	1896	http://www.lonnrot.net/kirjat/2301.zip	novelleja		
2308	na	Tukhimo ja kuninkaantytär	Larin-Kyösti			Q5935909	1903	http://www.lonnrot.net/kirjat/2308.zip	novelleja		
2311	na	Kolkkakala ja muita kalapaloja	Urho	Karhumäki		Q2500676	1929	http://www.lonnrot.net/kirjat/2311.zip	novelleja		
2313	na	Vieraan kylmällä liedellä	K(aarlo) (A)ugust	Järvi		Q11868566	1929	http://www.lonnrot.net/kirjat/2313.zip	romaani		
2314	na	Urpuja	Alpo	Noponen		Q11851025	1894	http://www.lonnrot.net/kirjat/2314.zip	lyriikka		
2315	na	Kansan keskeltä	Pekka	Aho		Q17379978	1886	http://www.lonnrot.net/kirjat/2315.zip	novelleja		
2319	na	Kerjäläis-kreivitär eli kreivittären kärsimyset	na	na		na	1900	http://www.lonnrot.net/kirjat/2319.zip	romaani		
2322	na	Ihmisten tähden	Martti	Wuori		Q17384901	1891	http://www.lonnrot.net/kirjat/2322.zip	draama		
2323	na	Kotoisilla rannoilla	Severi	Nuormaa		Q11893224	1895	http://www.lonnrot.net/kirjat/2323.zip	lyriikka		
2324	na	Meri kertoo	Yrjö	Rauanheimo		Q17383195	1926	http://www.lonnrot.net/kirjat/2324.zip	novelleja		
2330	na	Outoori	Yrjö	Rauanheimo		Q17383195	1928	http://www.lonnrot.net/kirjat/2330.zip	romaani		
2331	na	Piimälasku ja kokkelpiimee	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1928	http://www.lonnrot.net/kirjat/2331.zip	novelleja		
2335	na	Kuvaelmia menneitten aikojen eloista ja oloista	Carl Ferdinand	Nordlund	K. Pohjanen	Q11854979	1885	http://www.lonnrot.net/kirjat/2335.zip	novelleja		
2338	na	Musta hepo	Larin-Kyösti			Q5935909	1904	http://www.lonnrot.net/kirjat/2338.zip	lyriikka		
2341	na	Erämaan ritarit	Arvi A. 	Seppälä		Q11852909	1917	http://www.lonnrot.net/kirjat/2341.zip	draama		
2347	na	Kynäelmiä I	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1886	http://www.lonnrot.net/kirjat/2347.zip	lyriikka		
2349	na	Kynäelmiä II	Kaarlo	Tiihonen	Kaarlo Hemmo	Q17380745	1888	http://www.lonnrot.net/kirjat/2349.zip	lyriikka, novelleja		
2351	na	Työmiehiä	K(aarlo) (A)ugust	Järvi		Q11868566	1891	http://www.lonnrot.net/kirjat/2351.zip	novelli		
2352	na	Merimies ja albatrossi	Yrjö	Rauanheimo		Q17383195	1931	http://www.lonnrot.net/kirjat/2352.zip	novelleja		
2353	na	Pulmusparvi	Jooseppi	Mustakallio		Q5998445	1886	http://www.lonnrot.net/kirjat/2353.zip	lyriikka		
2356	na	Leipä ja laulu	Larin-Kyösti			Q5935909	1905	http://www.lonnrot.net/kirjat/2356.zip	novelleja		
2357	na	Saaristolaiskuvia I	Emil	Elenius		Q11857755	1921	http://www.lonnrot.net/kirjat/2357.zip	romaani		
2359	na	Saaristolaiskuvia II	Emil	Elenius		Q11857755	1922	http://www.lonnrot.net/kirjat/2359.zip	romaani		
2360	na	Pirun miekka	Emil	Elenius		Q11857755	1922	http://www.lonnrot.net/kirjat/2360.zip	draama		
2361	na	Pääskysen liverryksiä lapsille	Minna	Krohn		Q11882904	1883	http://www.lonnrot.net/kirjat/2361.zip	satuja		
2361	na	Pääskysen liverryksiä lapsille	Emma Sofia	Krohn		na	1883	http://www.lonnrot.net/kirjat/2361.zip	satuja		
2364	na	Saarelaisvallesmanni	Emil	Elenius		Q11857755	1925	http://www.lonnrot.net/kirjat/2364.zip	romaani		
2366	na	Beata-rouvan kilvoitus	Larin-Kyösti			Q5935909	1944	http://www.lonnrot.net/kirjat/2366.zip	romaani		
2369	na	Kahvikulta	Aaro A.	Nuutinen	Aaro A. Arola	Q9384827	1913	http://www.lonnrot.net/kirjat/2369.zip	draama		
2372	na	Koululaiva "Albatross"	Yrjö	Rauanheimo		Q17383195	1933	http://www.lonnrot.net/kirjat/2372.zip	romaani		
2379	na	Kadonnut veli	Yrjö	Rauanheimo		Q4115473	1939	http://www.lonnrot.net/kirjat/2379.zip	romaani		
2383	na	Saaren seikkailija	Emil	Elenius		Q11857755	1924	http://www.lonnrot.net/kirjat/2383.zip	romaani		
2386	na	Rakkaus kutsuu	Erkki	Kivijärvi	Bagheera	Q11858332	1928	http://www.lonnrot.net/kirjat/2386.zip	romaani		
2388	na	Elina	Eino	Leino		Q780727	1912	http://www.lonnrot.net/kirjat/2388.zip	romaani		
2391	na	Sananjalkoja	Kustaa	Killinen		Q5403873	1885	http://www.lonnrot.net/kirjat/2391.zip	lyriikka		
2393	na	Säkenet	August	Ahlqvist	A. Oksanen	Q98380780	1878	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Virsi kotimaan puolesta	Julius	Krohn	Suonio	Q1712767	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Varpunen	Julius	Krohn	Suonio	Q1712767	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Salomaa	Paavo 	Cajander		Q2483823	1881	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Kuva	Paavo	Cajander		Q2483823	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Matkamies	Paavo	Cajander		Q2483823	1881	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Isänmaani	J(uhana) H(eikki)	Erkko		Q5629029	1870?	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Oi jos oisit sydämeni	J(uhana) H(eikki)	Erkko		Q5629029	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Niittypuro	J(uhana) H(eikki)	Erkko		Q5629029	1872?	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Sinikaunokki	J(uhana) H(eikki)	Erkko		Q5629029	1881	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Vanha mummo	J(uhana) H(eikki)	Erkko		Q5629029	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Aallon kehtolaulu	Iisa	Asp		na	?	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Kirkkovenheessä	Juhani Pietari	Hannikainen		na	1884	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Synnyin seutuni	Kaarlo	Kramsu		Q11868776	?	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Santavuoren tappelu	Kaarlo	Kramsu		Q11868776	1887	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Vanhus	Kaarlo	Kramsu		Q11868776	?	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Paimenen pyhä	Jooseppi	Mustakallio		Q5998445	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2393	na	Pääskylle	Jooseppi	Mustakallio		Q5998445	1899	http://www.lonnrot.net/kirjat/2393.zip	runo	Runovihkonen nuorisolle	
2394	na	Veijarien laiva	Yrjö	Rauanheimo		Q17383195	1945	http://www.lonnrot.net/kirjat/2394.zip	romaani		
2396	na	Pappilan tuvassa	Martti	Wuori		Q17384901	1893	http://www.lonnrot.net/kirjat/2396.zip	draama		
2397	na	Isännät ja emännät	Hanna	Hämeenniemi		Q17381006	1914	http://www.lonnrot.net/kirjat/2397.zip	draama		
2403	na	Saloilta ja vesiltä	Aaro A.	Nuutinen		Q9384827	1921	http://www.lonnrot.net/kirjat/2403.zip	novelleja		
2404	na	Runoja	Severi	Nuormaa		Q11893224	1900	http://www.lonnrot.net/kirjat/2404.zip	lyriikka		
2408	na	Silkkilaiva	Emil	Elenius		Q11857755	1922	http://www.lonnrot.net/kirjat/2408.zip	romaani		
2410	na	Meren maininkeja	Larin-Kyösti			Q5935909	1905	http://www.lonnrot.net/kirjat/2410.zip	lyriikka		
2412	na	Terveisiä ulkomailta	Emil	Elenius		Q11857755	1932	http://www.lonnrot.net/kirjat/2412.zip	draama		
2415	na	Kahdeksan tunnin kokemukset	Alexandra	Gripenberg	Aarne	Q959307	1885	http://www.lonnrot.net/kirjat/2415.zip	novelli	Nuori Suomi I-III	
2415	na	Mammonan orjuus	Alexander 	Ramstedt	Aleksis Raunio	Q11850781	1886	http://www.lonnrot.net/kirjat/2415.zip	novelli	Nuori Suomi I-III	
2415	na	Sokea	Alexandra	Gripenberg	Aarne	Q959307	1885	http://www.lonnrot.net/kirjat/2415.zip	novelli	Nuori Suomi I-III	
2423	na	Penna Merkikarhu ynnä muita saarelaisnovelleja	Emil	Elenius		Q11857755	1926	http://www.lonnrot.net/kirjat/2423.zip	novelleja		
2425	na	Säkeitä I	Otto	Manninen		Q4115482	1905	http://www.lonnrot.net/kirjat/2425.zip	lyriikka		
2426	na	Säkeitä II	Otto	Manninen		Q4115482	1910	http://www.lonnrot.net/kirjat/2426.zip	lyriikka		
2428	na	Pekka Sallinen : kertomus 1808-9 v. sodasta; Juhani herttuan hovissa : historiallinen kertomus	Kustavi	Nordlund	Kustavi Saarni	Q11873728	1886	http://www.lonnrot.net/kirjat/2428.zip	novelleja		
2245	na	Turjan loihtu	Eino	Leino		Q360079	1907	http://www.lonnrot.net/kirjat/2445.zip	draamaruno		
2454	na	Eräretkiä pohjolan lohivesillä ja riistamailla	Eero	Lampio		Q11856746	1930	http://www.lonnrot.net/kirjat/2454.zip	novelleja		
2461	na	Nuorten tuomio	Lauri 	Haarla		Q11875024	1925	http://www.lonnrot.net/kirjat/2461.zip	draama		
2471	na	Ad Astra	Larin-Kyösti			Q5935909	1906	http://www.lonnrot.net/kirjat/2471.zip	draama		
2473	na	Kuoleman hinnalla	Lauri 	Haarla		Q11875024	1929	http://www.lonnrot.net/kirjat/2473.zip	draama		
2477	na	Mäntyniemen torpassa	Jalmari	Hahl		Q11865779	1919	http://www.lonnrot.net/kirjat/2477.zip	draama		
2478	na	Kunnian mies	Lauri 	Haarla		Q11875024	1941	http://www.lonnrot.net/kirjat/2478.zip	draama		
2481	na	Metsästysretki	Jalmari	Hahl		Q11865779	1912	http://www.lonnrot.net/kirjat/2481.zip	draama		
2483	 na	Salon pojat	Iivo	Härkönen		Q11864459	1918	http://www.lonnrot.net/kirjat/2483.zip	novelleja		
2486	na	Kuningas Äyräpää	Kaarlo	Hänninen		Q17381030	1931	http://www.lonnrot.net/kirjat/2486.zip	romaani		
2489	na	Tunturille	Urho	Karhumäki		Q2500676	1940	http://www.lonnrot.net/kirjat/2489.zip	romaani		
2495	na	Lasten lauluja	Immi	Hellén		Q5492018	1899	http://www.lonnrot.net/kirjat/2495.zip	lyriikka		
2499	na	Kalevan uhri	Eero	Eerola		Q11856710	1919	http://www.lonnrot.net/kirjat/2499.zip	draama		
2502	na	Mallassaunalla	Kaarle	Halme		Q11868720	1900	http://www.lonnrot.net/kirjat/2502.zip	draama		
2505	na	Ykskylän uneksija	Jalmari	Hahl		Q11865779	1904	http://www.lonnrot.net/kirjat/2505.zip	novelli		
2508	na	Pirttipohjalaiset	Algot	Untola	Maiju Lassila	Q2993395	1911	http://www.lonnrot.net/kirjat/2508.zip	romaani		
2521	na	Äidit	Jalmari	Finne		Q4907669	1915	http://www.lonnrot.net/kirjat/2521.zip	romaani		
